"ensembl_gene_id"	"name_1006"
"1732"	"ENSG00000199168"	"mRNA 3'-UTR binding"
"1733"	"ENSG00000199168"	"negative regulation of cell adhesion molecule production"
"1734"	"ENSG00000199172"	"extracellular space"
"1735"	"ENSG00000199177"	"extracellular space"
"1736"	"ENSG00000199177"	"mRNA binding involved in posttranscriptional gene silencing"
"1737"	"ENSG00000199177"	"gene silencing by miRNA"
"1738"	"ENSG00000199177"	"miRNA mediated inhibition of translation"
"1739"	"ENSG00000199177"	"positive regulation of blood vessel endothelial cell migration"
"1740"	"ENSG00000199177"	"mRNA 3'-UTR binding"
"1741"	"ENSG00000199177"	"positive regulation of angiogenesis"
"1742"	"ENSG00000199177"	"negative regulation of inflammatory response"
"1743"	"ENSG00000199177"	"negative regulation of leukocyte adhesion to vascular endothelial cell"
"1744"	"ENSG00000199177"	"negative regulation of amyloid precursor protein biosynthetic process"
"1745"	"ENSG00000199177"	"positive regulation of cell migration involved in sprouting angiogenesis"
"1746"	"ENSG00000199177"	"positive regulation of sprouting angiogenesis"
"1747"	"ENSG00000199177"	"cellular response to tumor necrosis factor"
"1748"	"ENSG00000199177"	"protein binding"
"1749"	"ENSG00000199177"	"RISC complex"
"1750"	"ENSG00000199177"	"negative regulation of interleukin-34 production"
"1751"	"ENSG00000199177"	"negative regulation of amyloid fibril formation"
"1752"	"ENSG00000199177"	"mRNA CDS binding"
"1753"	"ENSG00000199177"	"microvesicle"
"1754"	"ENSG00000199179"	"extracellular space"
"1755"	"ENSG00000199179"	"mRNA binding involved in posttranscriptional gene silencing"
"1756"	"ENSG00000199179"	"gene silencing by miRNA"
"1757"	"ENSG00000199179"	"miRNA mediated inhibition of translation"
"1758"	"ENSG00000199179"	"mRNA 3'-UTR binding"
"1759"	"ENSG00000199179"	"negative regulation of gene expression"
"1760"	"ENSG00000199179"	"extracellular vesicle"
"1761"	"ENSG00000199179"	"RNA polymerase II complex binding"
"1762"	"ENSG00000199179"	"positive regulation of transcription by RNA polymerase II"
"1763"	"ENSG00000199179"	"cytoplasm"
"1764"	"ENSG00000199179"	"nucleus"
"1765"	"ENSG00000199179"	"sequence-specific single stranded DNA binding"
"1766"	"ENSG00000199179"	"defense response to protozoan"
"1767"	"ENSG00000199179"	"positive regulation of RNA polymerase II transcription preinitiation complex assembly"
"1768"	"ENSG00000202566"	"extracellular space"
"1769"	"ENSG00000202569"	"extracellular space"
"1770"	"ENSG00000202569"	"mRNA binding involved in posttranscriptional gene silencing"
"1771"	"ENSG00000202569"	"gene silencing by miRNA"
"1772"	"ENSG00000202569"	"negative regulation of cell migration involved in sprouting angiogenesis"
"1773"	"ENSG00000202569"	"negative regulation of interleukin-17 production"
"1774"	"ENSG00000202569"	"cellular response to lipopolysaccharide"
"1775"	"ENSG00000202569"	"negative regulation of epithelial to mesenchymal transition"
"1776"	"ENSG00000202569"	"regulation of toll-like receptor signaling pathway"
"1777"	"ENSG00000202569"	"negative regulation of fibroblast migration"
"1778"	"ENSG00000202569"	"negative regulation of fibroblast growth factor production"
"1779"	"ENSG00000207546"	"mRNA binding involved in posttranscriptional gene silencing"
"1780"	"ENSG00000207546"	"gene silencing by miRNA"
"1781"	"ENSG00000207546"	"positive regulation of gene expression"
"1782"	"ENSG00000207546"	"negative regulation of gene expression"
"1783"	"ENSG00000207546"	"positive regulation of cardiac muscle cell proliferation"
"1784"	"ENSG00000207547"	"extracellular space"
"1785"	"ENSG00000207547"	"mRNA binding involved in posttranscriptional gene silencing"
"1786"	"ENSG00000207547"	"gene silencing by miRNA"
"1787"	"ENSG00000207547"	"negative regulation of cardiac muscle hypertrophy in response to stress"
"1788"	"ENSG00000207547"	"negative regulation of cardiac muscle tissue growth"
"1789"	"ENSG00000207550"	"extracellular space"
"1790"	"ENSG00000207550"	"positive regulation of endothelial cell differentiation"
"1791"	"ENSG00000207550"	"positive regulation of angiogenesis"
"1792"	"ENSG00000207550"	"positive regulation of nitric oxide biosynthetic process"
"1793"	"ENSG00000207563"	"extracellular space"
"1794"	"ENSG00000207563"	"mRNA binding involved in posttranscriptional gene silencing"
"1795"	"ENSG00000207563"	"gene silencing by miRNA"
"1796"	"ENSG00000207563"	"negative regulation of signaling receptor activity"
"1797"	"ENSG00000207563"	"mRNA 3'-UTR binding"
"1798"	"ENSG00000207563"	"negative regulation of gene expression"
"1799"	"ENSG00000207563"	"positive regulation of gene expression"
"1800"	"ENSG00000207563"	"negative regulation of sprouting angiogenesis"
"1801"	"ENSG00000207563"	"cellular response to vascular endothelial growth factor stimulus"
"1802"	"ENSG00000207563"	"positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"
"1803"	"ENSG00000207563"	"positive regulation of cell migration involved in sprouting angiogenesis"
"1804"	"ENSG00000207563"	"positive regulation of cardiac muscle cell proliferation"
"1805"	"ENSG00000207563"	"positive regulation of ERK1 and ERK2 cascade"
"1806"	"ENSG00000207563"	"negative regulation of interleukin-11 production"
"1807"	"ENSG00000207563"	"positive regulation of vascular permeability"
"1808"	"ENSG00000207563"	"cell growth involved in cardiac muscle cell development"
"1809"	"ENSG00000207571"	""
"1810"	"ENSG00000207582"	"extracellular space"
"1811"	"ENSG00000207582"	"mRNA binding involved in posttranscriptional gene silencing"
"1812"	"ENSG00000207582"	"gene silencing by miRNA"
"1813"	"ENSG00000207582"	"positive regulation of gene expression"
"1814"	"ENSG00000207582"	"negative regulation of vascular endothelial cell proliferation"
"1815"	"ENSG00000207582"	"negative regulation of endothelial cell apoptotic process"
"1816"	"ENSG00000207582"	"extracellular vesicle"
"1817"	"ENSG00000207582"	"negative regulation of angiogenesis"
"1818"	"ENSG00000207582"	"positive regulation of protein phosphorylation"
"1819"	"ENSG00000207582"	"positive regulation of sprouting angiogenesis"
"1820"	"ENSG00000207582"	"positive regulation of activated T cell proliferation"
"1821"	"ENSG00000207582"	"negative regulation of regulatory T cell differentiation"
"1822"	"ENSG00000207582"	"positive regulation of transforming growth factor beta receptor signaling pathway"
"1823"	"ENSG00000207582"	"negative regulation of mini excitatory postsynaptic potential"
"1824"	"ENSG00000207582"	"negative regulation of long-term synaptic potentiation"
"1825"	"ENSG00000207582"	"negative regulation of dendritic spine maintenance"
"1826"	"ENSG00000207605"	"extracellular space"
"1827"	"ENSG00000207605"	"mRNA binding involved in posttranscriptional gene silencing"
"1828"	"ENSG00000207605"	"gene silencing by miRNA"
"1829"	"ENSG00000207605"	"extracellular vesicle"
"1830"	"ENSG00000207611"	"negative regulation of receptor signaling pathway via STAT"
"1831"	"ENSG00000207611"	"mRNA binding involved in posttranscriptional gene silencing"
"1832"	"ENSG00000207611"	"negative regulation of interleukin-6 production"
"1833"	"ENSG00000207611"	"gene silencing by miRNA"
"1834"	"ENSG00000207611"	"negative regulation of cell migration"
"1835"	"ENSG00000207611"	"negative regulation of tumor necrosis factor production"
"1836"	"ENSG00000207611"	"negative regulation of NIK/NF-kappaB signaling"
"1837"	"ENSG00000207611"	"negative regulation of cell migration involved in sprouting angiogenesis"
"1838"	"ENSG00000207611"	"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"
"1839"	"ENSG00000207611"	"cellular response to fibroblast growth factor stimulus"
"1840"	"ENSG00000207611"	"negative regulation of inflammatory response"
"1841"	"ENSG00000207611"	"negative regulation of fibroblast growth factor receptor signaling pathway"
"1842"	"ENSG00000207611"	"negative regulation of endothelial cell chemotaxis to fibroblast growth factor"
"1843"	"ENSG00000207611"	"negative regulation of epithelial to mesenchymal transition"
"1844"	"ENSG00000207611"	"positive regulation of transforming growth factor beta3 production"
"1845"	"ENSG00000207611"	"positive regulation of collagen biosynthetic process"
"1846"	"ENSG00000207611"	"negative regulation of stress fiber assembly"
"1847"	"ENSG00000207611"	"cellular response to interleukin-6"
"1848"	"ENSG00000207614"	"mRNA binding involved in posttranscriptional gene silencing"
"1849"	"ENSG00000207614"	"gene silencing by miRNA"
"1850"	"ENSG00000207614"	"mRNA 3'-UTR binding"
"1851"	"ENSG00000207614"	"negative regulation of blood vessel endothelial cell migration"
"1852"	"ENSG00000207614"	"negative regulation of vascular endothelial cell proliferation"
"1853"	"ENSG00000207614"	"negative regulation of cell migration involved in sprouting angiogenesis"
"1854"	"ENSG00000207614"	"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"
"1855"	"ENSG00000207614"	"extracellular vesicle"
"1856"	"ENSG00000207614"	"negative regulation of angiogenesis"
"1857"	"ENSG00000207614"	"negative regulation of G1/S transition of mitotic cell cycle"
"1858"	"ENSG00000207614"	"cellular response to DNA damage stimulus"
"1859"	"ENSG00000207624"	"extracellular space"
"1860"	"ENSG00000207624"	"mRNA binding involved in posttranscriptional gene silencing"
"1861"	"ENSG00000207624"	"gene silencing by miRNA"
"1862"	"ENSG00000207624"	"extracellular vesicle"
"1863"	"ENSG00000207624"	"negative regulation of interleukin-10 production"
"1864"	"ENSG00000207625"	"extracellular space"
"1865"	"ENSG00000207625"	"mRNA binding involved in posttranscriptional gene silencing"
"1866"	"ENSG00000207625"	"gene silencing by miRNA"
"1867"	"ENSG00000207625"	"cholesterol homeostasis"
"1868"	"ENSG00000207625"	"negative regulation of cholesterol efflux"
"1869"	"ENSG00000207625"	"positive regulation of protein phosphorylation"
"1870"	"ENSG00000207625"	"negative regulation of lipoprotein particle clearance"
"1871"	"ENSG00000207625"	"lipid homeostasis"
"1872"	"ENSG00000207625"	"negative regulation of lipoprotein transport"
"1873"	"ENSG00000207625"	"positive regulation of neuroinflammatory response"
"1874"	"ENSG00000207625"	"positive regulation of microglial cell activation"
"1875"	"ENSG00000207631"	""
"1876"	"ENSG00000207633"	"extracellular space"
"1877"	"ENSG00000207633"	"mRNA binding involved in posttranscriptional gene silencing"
"1878"	"ENSG00000207633"	"gene silencing by miRNA"
"1879"	"ENSG00000207633"	"negative regulation of blood vessel endothelial cell migration"
"1880"	"ENSG00000207633"	"negative regulation of angiogenesis"
"1881"	"ENSG00000207638"	"extracellular space"
"1882"	"ENSG00000207638"	"negative regulation of receptor signaling pathway via STAT"
"1883"	"ENSG00000207638"	"negative regulation of interleukin-6-mediated signaling pathway"
"1884"	"ENSG00000207638"	"mRNA binding involved in posttranscriptional gene silencing"
"1885"	"ENSG00000207638"	"gene silencing by miRNA"
"1886"	"ENSG00000207638"	"extracellular vesicle"
"1887"	"ENSG00000207639"	"mRNA binding involved in posttranscriptional gene silencing"
"1888"	"ENSG00000207639"	"gene silencing by miRNA"
"1889"	"ENSG00000207639"	"extracellular exosome"
"1890"	"ENSG00000207651"	"extracellular space"
"1891"	"ENSG00000207651"	"mRNA binding involved in posttranscriptional gene silencing"
"1892"	"ENSG00000207651"	"gene silencing by miRNA"
"1893"	"ENSG00000207651"	"miRNA mediated inhibition of translation"
"1894"	"ENSG00000207651"	"mRNA 3'-UTR binding"
"1895"	"ENSG00000207651"	"negative regulation of interleukin-34 production"
"1896"	"ENSG00000207654"	"extracellular space"
"1897"	"ENSG00000207654"	"mRNA binding involved in posttranscriptional gene silencing"
"1898"	"ENSG00000207654"	"gene silencing by miRNA"
"1899"	"ENSG00000207654"	"cholesterol homeostasis"
"1900"	"ENSG00000207654"	"negative regulation of cholesterol efflux"
"1901"	"ENSG00000207654"	"positive regulation of protein phosphorylation"
"1902"	"ENSG00000207654"	"negative regulation of lipoprotein particle clearance"
"1903"	"ENSG00000207654"	"lipid homeostasis"
"1904"	"ENSG00000207654"	"negative regulation of lipoprotein transport"
"1905"	"ENSG00000207654"	"positive regulation of neuroinflammatory response"
"1906"	"ENSG00000207654"	"positive regulation of microglial cell activation"
"1907"	"ENSG00000207691"	"extracellular space"
"1908"	"ENSG00000207691"	"mRNA binding involved in posttranscriptional gene silencing"
"1909"	"ENSG00000207691"	"gene silencing by miRNA"
"1910"	"ENSG00000207691"	"mRNA 3'-UTR binding"
"1911"	"ENSG00000207691"	"negative regulation of gene expression"
"1912"	"ENSG00000207691"	"positive regulation of phagocytosis"
"1913"	"ENSG00000207691"	"negative regulation of cell-substrate adhesion"
"1914"	"ENSG00000207691"	"transforming growth factor beta receptor signaling pathway"
"1915"	"ENSG00000207698"	"mRNA binding involved in posttranscriptional gene silencing"
"1916"	"ENSG00000207698"	"gene silencing by miRNA"
"1917"	"ENSG00000207721"	"extracellular space"
"1918"	"ENSG00000207721"	"mRNA binding involved in posttranscriptional gene silencing"
"1919"	"ENSG00000207721"	"gene silencing by miRNA"
"1920"	"ENSG00000207721"	"mRNA 3'-UTR binding"
"1921"	"ENSG00000207721"	"negative regulation of amyloid-beta formation"
"1922"	"ENSG00000207725"	"extracellular space"
"1923"	"ENSG00000207725"	"mRNA binding involved in posttranscriptional gene silencing"
"1924"	"ENSG00000207725"	"gene silencing by miRNA"
"1925"	"ENSG00000207725"	"miRNA mediated inhibition of translation"
"1926"	"ENSG00000207725"	"positive regulation of vascular associated smooth muscle cell proliferation"
"1927"	"ENSG00000207725"	"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"
"1928"	"ENSG00000207725"	"negative regulation of inflammatory response"
"1929"	"ENSG00000207725"	"negative regulation of leukocyte adhesion to vascular endothelial cell"
"1930"	"ENSG00000207725"	"positive regulation of G1/S transition of mitotic cell cycle"
"1931"	"ENSG00000207725"	"extracellular vesicle"
"1932"	"ENSG00000207725"	"negative regulation of angiogenesis"
"1933"	"ENSG00000207725"	"positive regulation of cardiac muscle cell proliferation"
"1934"	"ENSG00000207725"	"negative regulation of apoptotic process"
